# index, logLikelihood, tieBreaker, ID.
17 -538.6949165 0.9743338016 1
50 -489.3629698 0.5174501281 1
15 -540.7287567 0.7652140467 2
7 -552.9164826 0.5732875758 0
59 -475.7926995 0.7204411579 1
7 -552.2396127 0.1189748313 1
74 -465.1953223 0.5759518309 3
19 -537.0243026 0.7117815878 1
0 -2176.508885 0.8692554528 1
13 -543.0571324 0.3560406777 3
28 -516.5735446 0.8134449697 3
31 -513.5082061 0.08771591851 2
78 -462.758068 0.4147859613 0
27 -512.0651138 0.7070987707 0
2 -658.3509649 0.1037499674 2
80 -460.5929747 0.4121290874 3
79 -461.4745906 0.3708221752 0
33 -512.0992451 0.6187819556 1
9 -548.4051623 0.607607067 1
71 -468.7165556 0.6317462915 0
8 -544.9730706 0.9782932805 3
62 -474.3208981 0.3705324387 3
21 -532.3114821 0.5818960285 2
35 -510.3406823 0.2140928557 2
2 -633.8921747 0.7939353463 1
10 -546.5162205 0.6458569367 0
6 -548.9307452 0.2647062004 2
69 -469.8674712 0.3798545545 2
13 -541.4271843 0.2784535476 1
19 -534.9662974 0.2606689437 1
6 -556.9125986 0.1668962523 2
16 -539.3647935 0.6311871055 2
19 -536.3389526 0.5335935771 2
28 -516.8605802 0.7009269684 1
15 -540.8284329 0.5626549012 1
67 -471.6860998 0.9622532514 1
1 -757.3557523 0.2633306978 3
11 -545.0055313 0.647123846 3
10 -545.940601 0.8976081393 1
57 -480.7277039 0.4975586892 2
17 -538.5016549 0.450259646 2
17 -539.0210301 0.3443151217 3
18 -533.8370407 0.5587798209 1
79 -457.1765449 0.1724206462 1
19 -536.7746425 0.8057475199 3
88 -453.9143848 0.8462236293 3
10 -544.8522471 0.06203751705 3
25 -522.1070798 0.8579078267 0
24 -525.7032146 0.8930067137 2
13 -543.1915687 0.0704712097 0
17 -538.9795796 0.8545595696 0
12 -544.1148371 0.25012569 2
29 -515.5279204 0.3326788325 2
10 -545.5733547 0.0245011435 2
25 -521.6751333 0.5054689305 2
1 -710.5174835 0.6585066401 0
7 -547.3959246 0.7275932025 3
2 -652.9962216 0.2762108874 0
82 -459.187061 0.697339894 0
5 -565.8347012 0.01035016403 3
82 -458.7310444 0.8958778475 3
4 -575.0593969 0.139342898 0
13 -542.790078 0.192826462 3
0 -1464.203167 0.9322121763 1
6 -555.8665294 0.9191156136 3
0 -18356.37197 0.4294021222 1
70 -469.294797 0.2852357195 3
71 -468.3247556 0.2765199895 0
75 -463.2935587 0.6801469161 1
19 -536.0344375 0.1005723785 2
20 -534.7826496 0.3409498779 0
25 -522.5023995 0.9331957342 0
27 -519.9661284 0.8603728743 0
76 -464.9433899 0.5747610593 2
7 -552.6183609 0.9776020461 2
27 -520.0129578 0.3941926031 2
4 -584.3748686 0.6285497366 2
68 -470.3225531 0.9282169217 2
30 -515.3281009 0.8483685602 1
34 -508.3664417 0.9309203196 2
62 -476.1764733 0.1976894972 1
40 -504.4821101 0.5093220418 0
27 -515.9843536 0.5692770559 0
76 -464.5842637 0.7182913001 2
38 -507.3046116 0.5000416781 3
23 -525.7872229 0.9271903008 3
5 -560.4992872 0.5797808329 1
17 -538.3889771 0.8308706606 2
78 -462.5751925 0.9433206053 2
72 -464.3837091 0.8818525442 1
80 -460.261348 0.4239283912 1
24 -522.8378449 0.06162843385 0
33 -512.0344078 0.5426987278 2
22 -525.1699384 0.1217758848 1
30 -514.1857961 0.9067239688 1
24 -522.6082447 0.2649246697 3
33 -512.2269029 0.683097051 3
30 -512.8877147 0.9883100925 2
64 -474.3932077 0.5707179039 3
27 -519.6506663 0.5824482619 1
34 -510.6992393 0.8146359987 2
37 -508.4645637 0.003607172557 2
31 -514.2299062 0.254188904 2
23 -525.0091899 0.5980959264 0
59 -479.4402081 0.2669227591 3
25 -523.7024453 0.3141238058 0
61 -477.2452462 0.9742044302 0
58 -480.512509 0.004079206951 2
36 -506.4514836 0.8960782176 0
23 -528.2166721 0.1124891297 3
52 -487.4900108 0.7936593483 3
51 -483.2844994 0.09208147178 2
50 -486.2773728 0.4034729662 0
41 -501.9063768 0.6886452448 2
40 -502.8865361 0.2918446194 3
24 -525.8024675 0.2518823399 2
57 -480.1531842 0.6154683854 2
46 -494.880855 0.918826459 2
56 -482.6853965 0.02147471277 1
58 -479.6241087 0.9692547034 2
26 -519.3811809 0.5697931063 3
49 -487.0478598 0.9334859823 1
61 -476.7057093 0.2506732063 2
59 -478.6918656 0.2067688788 0
38 -506.8131851 0.9466825605 1
65 -473.622526 0.02862610799 1
15 -540.6560203 0.5368180851 3
42 -499.842655 0.5285777758 1
37 -504.3266299 0.7023473877 3
45 -495.9451332 0.6129225524 0
79 -461.3508049 0.7920908107 0
80 -460.7459425 0.5009550606 2
57 -480.6691671 0.7340018754 1
20 -533.3156287 0.2457032856 0
70 -469.2814559 0.8048313227 0
51 -487.3476478 0.02496366506 1
41 -500.5068701 0.07586169249 1
57 -479.4507187 0.2542302178 2
20 -532.5643613 0.5065066635 0
20 -533.1887663 0.02139458202 3
53 -484.8209733 0.7137919849 0
76 -464.8132864 0.2797701662 2
70 -469.2608041 0.1764648165 3
48 -490.3450253 0.2254884634 2
52 -487.0083634 0.2460795296 2
54 -484.2950346 0.2821044382 2
4 -584.2277757 0.6484705953 0
28 -517.5491904 0.7312175274 1
62 -475.0941656 0.7700353527 2
30 -514.6330822 0.8161023688 0
34 -509.4723227 0.4058649281 0
74 -466.3607803 0.1377989198 0
60 -477.5378748 0.04170579817 0
21 -531.0366229 0.7248116064 1
19 -534.6875745 0.1828881844 3
60 -477.609929 0.4477183193 0
20 -533.2653351 0.3857220056 3
57 -480.3698089 0.1033370069 3
1 -831.320495 0.5194598058 0
47 -490.7833905 0.8308352172 2
46 -493.7944643 0.02093503734 0
23 -527.5136685 0.1054978623 1
53 -484.7637624 0.3346114613 2
60 -477.9703391 0.2360098096 1
62 -476.2793983 0.1117311642 1
52 -485.0001795 0.9001512729 3
13 -540.0247614 0.2355485858 2
25 -520.4344196 0.3391710001 0
14 -541.0350796 0.842400578 0
20 -533.7792209 0.1180824776 2
42 -499.8884856 0.4717682859 0
22 -528.2677243 0.5383853122 0
38 -501.0544169 0.4006019616 3
43 -498.8334663 0.7820151119 2
41 -502.8202958 0.7593687634 1
14 -541.776954 0.7592409633 0
42 -500.1836326 0.5264769764 2
12 -542.9873812 0.2213825401 0
4 -575.8750045 0.5222831561 3
11 -542.5788779 0.1698414307 0
39 -506.1570335 0.9061320959 3
27 -519.9967988 0.8158479166 3
38 -506.7554782 0.248203969 1
34 -509.4046322 0.7357310474 0
63 -474.8577468 0.7884584373 1
11 -543.6253443 0.8387716176 0
29 -516.6811899 0.4043722234 1
32 -511.8028086 0.1573116775 3
24 -525.3532324 0.2463617097 2
65 -472.3034112 0.8368391625 1
28 -513.0034568 0.3600980437 2
26 -518.447843 0.8849155487 0
55 -483.6027131 0.6255656863 3
54 -483.0291274 0.5779516507 1
0 -1048.372567 0.04444759591 0
12 -543.2762314 0.4340735199 3
54 -485.3270507 0.7752293916 0
28 -515.7687783 0.7886719578 0
13 -541.7464898 0.5850529376 0
6 -553.8067285 0.8529376757 3
23 -525.4668614 0.806724132 3
16 -539.2550045 0.7712377447 3
49 -487.5084818 0.008682693552 1
3 -573.4205673 0.1303008687 2
5 -568.1099871 0.67166202 3
60 -478.1692132 0.04582258046 2
53 -486.0448644 0.6700074724 1
9 -548.237509 0.9852462263 1
51 -483.8576727 0.8859084166 0
0 -865.7915829 0.6088174462 0
17 -539.0216922 0.03052978545 0
9 -546.7384806 0.7005781698 3
15 -539.5693334 0.6915123333 0
56 -480.2539696 0.5396789317 0
0 -3848.483686 0.6779676053 3
70 -468.9178022 0.7882963533 0
18 -536.828774 0.743163655 0
2 -599.7291973 0.8368479217 1
12 -542.6489906 0.7602721454 3
47 -491.7531956 0.08473452855 0
15 -540.1561482 0.8864921739 0
41 -500.1562559 0.5770902988 3
15 -540.3643455 0.1825612854 2
40 -501.5477675 0.8457213549 2
18 -538.3321401 0.5678890721 2
1 -664.1606 0.2506750275 1
36 -506.6027612 0.4779322004 2
4 -565.9709162 0.1561467365 3
12 -541.1960641 0.2708311465 0
16 -537.5380693 0.1279131297 2
14 -542.0387864 0.407336261 3
37 -505.8502607 0.5370885648 1
43 -498.5920861 0.09658076022 0
7 -553.6116219 0.4958611035 0
13 -542.4514335 0.5659375879 3
5 -564.3940362 0.4456316698 0
3 -608.7138785 0.7790668718 1
45 -496.5474223 0.6624867227 1
41 -498.7215611 0.2740691678 1
42 -501.3974243 0.6203086528 3
0 -1521.64941 0.05175066483 3
13 -542.6462199 0.3630855765 2
36 -507.6533135 0.6265350268 3
36 -506.3925751 0.7687720674 2
18 -536.9340431 0.5629299526 1
10 -544.6942169 0.134711197 3
40 -503.9315322 0.09530615497 2
8 -547.493922 0.1777277025 0
0 -598.6753354 0.07301822091 1
12 -540.5078853 0.8650506606 0
12 -543.9125341 0.2242552402 0
0 -702.1335797 0.445552668 1
3 -609.1629551 0.6567380166 2
35 -510.2188634 0.5994624799 1
18 -537.6586681 0.1795623161 0
10 -545.7992485 0.4614766779 2
2 -563.9670434 0.8271887155 3
33 -512.1474251 0.6819174767 0
2 -581.2886366 0.4504003266 1
14 -538.1273705 0.6657836907 3
49 -490.1395001 0.0005961014933 2
12 -543.1765902 0.9288765957 1
8 -548.9372645 0.7150650607 1
43 -495.2363402 0.5837902378 0
40 -503.418649 0.06441001327 3
3 -580.6430377 0.4128575757 0
16 -539.7232429 0.09829264929 2
10 -545.9368013 0.3310109284 2
19 -537.021007 0.7380644637 3
8 -550.3773576 0.6639633688 3
6 -558.5725554 0.4907377073 2
6 -548.7837414 0.4879495647 3
9 -546.3623184 0.2379363979 2
5 -566.9170394 0.2737192971 0
80 -460.8064693 0.6933548492 0
7 -545.4202462 0.03125454988 2
7 -552.7322156 0.07913269902 2
3 -598.5755117 0.01034266579 0
4 -564.8845881 0.1042199572 1
19 -535.4479841 0.5642190951 2
1 -902.578543 0.7811382246 1
16 -538.6200032 0.941777045 0
11 -544.8208301 0.6493590011 2
72 -467.4442104 0.1722741348 0
27 -518.7399276 0.2048272284 0
25 -523.7924207 0.3020795111 3
14 -540.2636221 0.217325538 2
15 -539.4264628 0.8047543093 1
19 -536.1151634 0.07696816356 2
4 -572.5473828 0.02204717326 3
38 -505.2750425 0.5023409399 3
12 -543.8239101 0.5790997464 2
35 -510.18 0.4774544324 3
74 -465.6772747 0.6405530814 1
50 -489.2982206 0.282742921 2
1 -631.1366071 0.5676695407 1
51 -488.133735 0.7518501634 2
36 -509.4430711 0.5641612454 0
29 -516.7841591 0.6644661926 1
59 -479.4985246 0.8327355931 1
64 -473.0906815 0.9528555359 3
31 -513.6644893 0.647707401 2
64 -474.4031744 0.08994202018 1
67 -471.4486929 0.6508958295 3
13 -542.9056652 0.9065517183 2
19 -534.4862783 0.09115247941 1
9 -547.580769 0.5118535746 0
15 -540.1534869 0.5255275268 1
8 -550.862142 0.9717736081 0
49 -489.5112998 0.2354898711 3
19 -534.9471777 0.678806742 3
11 -544.2369895 0.3101784249 3
57 -481.468063 0.603382317 0
48 -488.7901909 0.0961320698 1
6 -548.0151223 0.8666762713 2
61 -477.0129038 0.1699572528 1
27 -516.8938998 0.8788109845 2
54 -484.5716958 0.711851183 3
6 -557.0559313 0.2939147406 0
2 -670.5603129 0.9633005425 3
7 -554.7434431 0.4013788581 1
39 -505.7308474 0.7018378256 3
22 -528.1971136 0.3073971132 3
42 -499.3617467 0.04082060779 2
62 -476.3193057 0.5106829255 2
1 -1020.140117 0.5582673587 1
50 -488.7247788 0.9328801145 3
20 -533.7517406 0.915858255 0
19 -534.325239 0.4163092917 1
46 -492.3121662 0.8366962948 2
63 -474.9816431 0.4879274183 0
52 -487.2667421 0.8195951198 1
47 -490.5066611 0.2236119113 3
16 -539.9321951 0.7021623328 0
18 -538.2379536 0.5858368938 2
8 -547.6245517 0.5160475121 1
12 -542.4389454 0.8927636004 2
4 -582.7666206 0.8210435465 2
0 -595.1181369 0.8366545326 3
0 -12845.39713 0.2097270417 3
56 -482.5335589 0.3052797397 1
56 -482.7054589 0.9563108133 1
3 -571.3722483 0.2457197453 0
15 -539.8805646 0.8114152375 3
47 -489.4884987 0.2052654763 2
45 -496.2866366 0.8655257116 2
47 -491.689208 0.7315614678 0
50 -489.1430023 0.1563682297 3
45 -496.958012 0.6528284455 0
51 -486.5905612 0.8761932416 0
60 -477.6702803 0.8487910271 3
63 -475.4101016 0.3920207062 2
23 -527.3762474 0.4245719494 1
6 -556.3181503 0.9542697508 3
18 -536.3501998 0.05555669421 1
16 -539.9697957 0.4735014595 3
69 -470.0651955 0.5357255482 1
47 -492.509569 0.8656191179 1
10 -544.1130604 0.0435507786 3
50 -488.4653612 0.4666097545 3
10 -544.0429452 0.4131139933 1
50 -488.2725375 0.479903145 3
10 -546.3992131 0.03615408972 0
11 -545.1584956 0.4043894094 1
51 -485.5467293 0.9511561498 3
7 -546.3132961 0.9061305575 1
62 -475.9891685 0.06307265976 0
67 -471.5947177 0.1255309077 0
55 -483.304208 0.5320125529 0
59 -478.7389815 0.4683572305 2
57 -480.9792085 0.6269476258 2
49 -488.3521438 0.6314927053 2
1 -901.4619299 0.4107886919 2
48 -489.2533832 0.4925920975 3
72 -467.73187 0.3193672706 2
16 -539.7268217 0.4062373645 1
60 -478.0670059 0.169385276 1
9 -546.3504122 0.7286619805 0
51 -488.328694 0.8384415151 3
16 -539.5053629 0.8078100957 2
6 -554.3458706 0.7890874646 3
20 -530.083398 0.1816409716 3
3 -604.4335043 0.3451366351 1
23 -527.0123226 0.5509774731 2
55 -483.7857966 0.02333116125 0
17 -538.9894121 0.06083008214 1
48 -490.1905441 0.6250213325 2
5 -559.2579694 0.2527327882 3
45 -495.321003 0.6383691859 2
64 -473.6370804 0.3734133049 1
49 -490.0170671 0.2566037147 1
22 -526.6199071 0.3603930798 2
21 -529.6851817 0.8590268012 3
61 -477.3934313 0.1551098913 3
51 -487.4821638 0.2598831054 3
7 -552.9298856 0.8399728842 3
46 -492.4564215 0.3826827732 1
46 -490.3761242 0.810477654 3
5 -568.2039459 0.8191292183 2
55 -482.5535268 0.3720565145 2
6 -558.545582 0.7735111739 0
6 -550.4684898 0.7843831231 1
12 -542.8108901 0.05167233221 3
53 -486.1210706 0.6243526604 0
25 -521.0662241 0.9946783133 0
0 -904.0791364 0.5444730838 3
31 -513.7548088 0.4184846531 0
56 -481.7573394 0.5179590819 2
56 -480.5604073 0.2359062868 2
47 -490.9092664 0.4218245927 3
53 -482.5823963 0.3555984452 0
25 -521.7989145 0.07521309215 1
57 -480.1068451 0.737270694 3
44 -498.1879542 0.3195210389 1
41 -501.2068318 0.1740791486 0
42 -498.6461219 0.05230960395 3
28 -517.9205872 0.2489595351 2
26 -518.8031298 0.6025331153 2
43 -499.8399737 0.7434204684 1
27 -518.9076148 0.3438587643 0
14 -541.9023761 0.9180658569 3
25 -522.150094 0.2057179329 1
52 -486.9138734 0.5820913014 0
20 -534.1829069 0.1701369533 0
46 -491.1532896 0.4502525413 2
67 -471.1824633 0.841227246 3
21 -532.4309115 0.377158063 0
46 -494.4538947 0.5919196363 2
45 -496.9269068 0.0213868071 0
49 -489.5969774 0.4154852613 1
39 -496.7947947 0.4782070388 0
58 -480.514739 0.4503745207 3
40 -504.4855667 0.6533536294 1
42 -499.888106 0.6414486113 0
23 -527.0639359 0.4329346466 2
35 -507.8006175 0.1913624261 2
65 -473.1022343 0.5953202961 3
32 -510.2415987 0.3588349819 0
59 -477.9674501 0.5135040002 0
59 -479.4682023 0.9349588518 0
20 -530.7376733 0.6496468669 1
23 -526.4791762 0.3479324055 1
49 -490.4381332 0.2284055911 0
38 -505.1426719 0.8121190403 0
27 -518.5713657 0.2389102109 2
43 -499.0679862 0.5831041848 2
52 -487.5148683 0.9627014212 0
40 -502.9304047 0.2525040225 1
33 -512.2288828 0.4972374582 1
49 -489.6043701 0.595570723 1
46 -494.85553 0.8741691117 2
45 -496.324961 0.1738726566 1
59 -478.9198225 0.9702343363 2
56 -481.6164395 0.4008372467 2
48 -489.8423939 0.3444583108 0
31 -513.9934366 0.8926788333 0
65 -473.3169893 0.7487340586 3
47 -490.7640481 0.6652773046 0
64 -474.2074644 0.2671211234 0
56 -481.9702714 0.6210233475 3
55 -481.9507333 0.0221781982 1
45 -493.7237819 0.4813015824 0
28 -518.2313623 0.3403306192 3
35 -509.501918 0.6535015725 0
22 -526.8086817 0.02404059001 2
29 -516.2563468 0.5988413144 1
30 -515.5686253 0.1881347688 3
59 -479.4932299 0.5078570115 0
60 -478.09527 0.5285379532 2
42 -500.7680975 0.9294893003 0
47 -491.0724709 0.9494898984 0
31 -513.5676222 0.7440216186 1
60 -478.184792 0.9294344027 3
53 -485.9960297 0.9852512603 0
31 -514.2463815 0.3065574263 0
50 -489.2756385 0.2188647297 2
30 -515.5499933 0.5579767313 0
47 -489.0875515 0.1733427779 1
44 -498.0459326 0.4976410327 0
45 -496.4788721 0.5679018827 3
52 -486.0456297 0.03844378545 3
45 -494.3096376 0.2725719798 0
36 -507.4783747 0.9511472139 0
41 -502.3897767 0.8432756643 1
45 -495.8371703 0.6889011137 1
29 -512.7059278 0.5366500345 1
47 -492.7595787 0.3262611674 2
52 -485.898295 0.1049803309 3
44 -496.5194611 0.6192870159 1
58 -480.0973027 0.7597706585 2
31 -514.3181115 0.4582271005 0
25 -522.2647964 0.1735574546 0
55 -483.8739593 0.9751858644 0
64 -473.8741571 0.1423101908 2
50 -486.7420952 0.9022549161 2
74 -466.1452285 0.2057649372 1
45 -494.2699136 0.5493607528 0
49 -490.5039556 0.6672539223 1
71 -467.2782725 0.4361141358 0
77 -462.421353 0.89787097 1
29 -516.2787533 0.6454906921 3
54 -484.5082907 0.2979573224 2
64 -473.5311229 0.5502735438 2
48 -490.5169287 0.4322929134 3
30 -514.8090192 0.5593112007 3
51 -487.4962114 0.729928407 0
52 -486.8423894 0.251165545 3
75 -464.8028667 0.9499474593 0
32 -511.1131048 0.870321524 1
59 -479.3570057 0.004429496945 1
69 -469.8071182 0.7982120595 2
73 -466.8759913 0.9380390674 0
39 -504.3929334 0.04272766862 0
25 -523.307514 0.3269148464 2
35 -507.9186582 0.5620546431 1
25 -521.9196929 0.6204146365 3
30 -515.5586281 0.4023426498 3
40 -503.8327839 0.5754497094 1
95 -447.5251648 0.1227986738 2
71 -467.9609626 0.9739490019 2
76 -462.9243239 0.8070162704 1
37 -508.2068517 0.1842044321 1
66 -470.6961698 0.9973378073 3
65 -473.37484 0.5292800238 3
33 -511.655166 0.9864279502 0
75 -464.9252104 0.4307456093 2
38 -507.0040523 0.4089759495 0
35 -505.8458881 0.5745347044 1
35 -508.2835351 0.978235592 3
33 -510.9422917 0.6937593058 3
30 -514.7864403 0.5173741976 1
44 -497.859746 0.1562577739 3
70 -469.066168 0.1564000078 0
69 -468.4173556 0.5070338951 1
45 -491.865568 0.3281653491 1
67 -471.199856 0.275705571 2
72 -467.9667108 0.8726205916 0
31 -514.0663292 0.670595524 1
31 -512.5985698 0.6571815615 0
42 -499.6160149 0.9645972269 3
78 -462.0596095 0.7094015467 3
77 -462.6482445 0.8810220109 3
33 -511.4746389 0.6266350437 1
50 -487.269829 0.4211849789 3
68 -469.966262 0.9633875183 2
38 -506.671178 0.9889086043 1
79 -461.3725488 0.4888834897 0
60 -476.7649647 0.8791633013 1
34 -509.296841 0.1913906498 2
62 -476.193746 0.02439078733 1
68 -469.7992483 0.859517921 0
79 -461.6109554 0.9641702209 0
83 -457.4072401 0.5983191171 0
90 -452.2572425 0.5665950429 3
97 -445.8722837 0.6965473292 2
58 -479.2367989 0.4347838779 1
81 -458.6822111 0.4810262679 3
53 -486.4508107 0.5164084445 2
54 -484.6400804 0.9546759426 1
87 -454.3374199 0.6157572983 3
85 -455.617702 0.03565458124 1
88 -453.6683808 0.5812361314 2
67 -471.5691655 0.1829463525 1
72 -467.2427943 0.9412957393 1
73 -467.0154395 0.8195815364 2
68 -470.2509979 0.4064598737 3
61 -476.406004 0.08788004272 1
77 -462.3685397 0.3555790648 3
30 -514.7509415 0.1477369695 3
29 -516.4505809 0.5204235442 2
73 -466.3725808 0.9964390251 0
28 -513.4822207 0.8567077824 2
83 -457.3503679 0.624973714 2
72 -467.6662225 0.7368658582 2
81 -460.0862025 0.8588261055 3
88 -453.8002489 0.4678327464 1
92 -450.6227959 0.9209434778 1
31 -514.2441683 0.3613367875 2
74 -466.501466 0.1163050393 1
82 -458.5680374 0.8927736379 3
88 -453.248246 0.2373741459 1
80 -459.7992969 0.2243406052 1
94 -448.3935294 0.9329180043 1
32 -512.1105065 0.3715005165 2
79 -460.8597207 0.4467726417 2
30 -514.1577929 0.6005160413 0
96 -446.3762623 0.3487689787 0
77 -464.0499605 0.004771619392 0
81 -459.5608859 0.7065839676 0
96 -446.4634444 0.1022163608 3
91 -451.427296 0.227392991 1
64 -473.7757888 0.07945200167 3
85 -456.3509486 0.5305216891 2
72 -467.8668238 0.09956285635 3
73 -465.1546478 0.4253660527 3
71 -467.6634049 0.9653283898 0
73 -466.1563097 0.08740731005 2
20 -531.0096393 0.9814583316 2
24 -524.9854453 0.07441479174 3
22 -530.1409408 0.9170892305 1
82 -458.3540592 0.4203137468 0
83 -458.0673248 0.3007903851 2
75 -465.4842958 0.7684925899 0
83 -458.3889126 0.7170232999 1
81 -459.1842583 0.008162003444 3
29 -515.4458236 0.05706415116 0
30 -513.6706726 0.9702619689 2
69 -469.9565831 0.05322257604 1
74 -465.7623206 0.0913868389 0
80 -459.9882886 0.2328741106 1
63 -474.647912 0.8371620965 1
86 -453.5371748 0.5044551049 1
90 -452.3477811 0.7107001384 3
43 -497.1273847 0.8326911209 0
89 -453.1415807 0.7051057319 2
92 -450.6607802 0.396147866 0
23 -523.9934691 0.9546409614 1
96 -447.2693612 0.2341829238 2
90 -451.8388867 0.2442967991 1
86 -454.1703679 0.1065609769 1
98 -445.8684605 0.4114348026 3
70 -469.4103813 0.5862168749 3
64 -474.3362931 0.1163480151 0
66 -472.6347972 0.01881272212 1
95 -447.4292972 0.2959962299 3
85 -455.7134933 0.8966485545 0
83 -457.1903647 0.6057333818 2
29 -516.205724 0.5623724344 2
25 -518.5939515 0.5493225989 2
64 -474.5019286 0.6149146149 2
61 -476.1909068 0.2045427576 3
39 -505.8895177 0.7892996628 0
36 -508.472988 0.4767315626 2
73 -466.2184483 0.3945271869 2
82 -459.0830957 0.7369474011 3
84 -455.3620869 0.5989187444 0
77 -462.8375149 0.2084568138 2
69 -468.4205877 0.3247198686 2
87 -454.6455081 0.882664039 0
26 -520.5999105 0.06284274485 2
19 -532.5879378 0.5721332916 3
69 -467.4300362 0.5900173409 0
72 -467.0249908 0.1207690076 2
63 -473.7037033 0.8443550187 0
63 -474.9115746 0.8195829895 3
81 -459.7438388 0.5278991979 2
27 -518.6133118 0.9020140345 0
70 -468.7093971 0.6979209356 2
24 -525.2268384 0.2480030815 0
89 -452.499105 0.1570920751 2
82 -458.5487796 0.9433690955 0
72 -467.4907659 0.6196426505 0
19 -535.1818287 0.1632471298 3
24 -525.6429246 0.005043722243 1
25 -522.496955 0.7465460987 0
70 -467.331466 0.9556641155 2
74 -465.5248001 0.0648831092 1
85 -456.4953573 0.1941562954 0
80 -460.7902573 0.9624554612 1
77 -463.9067046 0.1104011774 2
84 -457.1269042 0.2294659002 2
76 -464.5350533 0.7395391625 0
30 -512.8799927 0.5845646081 0
75 -465.6817277 0.3890598487 3
25 -523.0367564 0.2051823572 0
28 -518.1764403 0.4303466108 0
28 -517.5991978 0.1112482342 0
83 -457.1965178 0.6541012777 1
75 -465.5448749 0.8572112842 0
83 -458.259225 0.9583362946 3
82 -459.392755 0.08061330275 3
33 -511.9576972 0.3027687543 3
82 -459.0673419 0.2994787422 1
33 -511.1009314 0.5332921626 0
78 -462.4585603 0.6347280311 0
72 -466.8562013 0.8375506164 2
28 -516.39977 0.4953842143 0
77 -463.6429488 0.2889737622 3
23 -525.6451991 0.3650222203 1
71 -468.4187217 0.06315609218 2
75 -465.6578894 0.7006304316 3
35 -509.3388389 0.1233653188 2
82 -459.1595081 0.7104029559 1
72 -467.531466 0.1283872559 0
84 -457.4170151 0.8971669429 3
92 -450.445241 0.773899444 0
90 -452.3426439 0.6334000832 2
78 -461.3567466 0.3856754047 3
89 -453.3003836 0.2856867093 2
83 -458.0315719 0.9996977736 0
79 -461.5459011 0.2883889782 2
80 -460.3893531 0.0426285197 0
92 -450.5183338 0.3210495496 3
83 -458.057689 0.7351889635 3
90 -451.777442 0.7482261143 2
83 -458.0200209 0.0905421549 3
89 -453.2783759 0.7723369903 1
73 -466.6478373 0.4951091494 0
70 -468.3712301 0.1824530745 0
81 -459.8947806 0.110464924 0
80 -460.417542 0.977758923 3
71 -468.109143 0.8276917716 0
78 -462.3655548 0.6139119537 2
84 -456.9583661 0.1559808396 3
66 -469.4162644 0.4958716768 1
24 -520.1520833 0.8790994932 3
19 -536.6886323 0.1125126996 2
91 -451.5518292 0.4181670846 0
27 -516.9721379 0.6018250886 0
89 -452.9280535 0.4967094422 3
88 -453.9516186 0.2221259015 3
20 -530.1367376 0.2844547375 0
28 -518.0552271 0.07988368383 1
70 -468.4367797 0.2461084859 0
21 -531.472427 0.8784090099 0
75 -465.5669682 0.6809947132 0
70 -469.1732432 0.1287443849 0
65 -472.8396764 0.6034967249 1
87 -454.3081813 0.867459102 0
72 -467.504419 0.275139968 0
93 -449.7510922 0.4611939374 3
24 -525.888128 0.5964697595 2
94 -447.503762 0.6964616884 3
72 -466.6137683 0.4876987514 0
71 -468.0614861 0.4010657754 3
96 -446.3304501 0.6807296951 2
19 -530.891917 0.5792838386 3
91 -451.4544435 0.2003057493 1
88 -454.0702481 0.9685837545 0
96 -446.9607533 0.7546343148 0
22 -530.2483659 0.3499234689 2
86 -454.8863299 0.2535800316 1
63 -475.406969 0.1295007155 3
70 -467.8696506 0.7369620267 3
30 -514.261082 0.9346187662 2
23 -527.5840709 0.4917279885 3
71 -468.7229572 0.8869964115 1
80 -460.2325796 0.8557391072 1
80 -458.0967727 0.7987965236 1
29 -516.5945851 0.3254572333 0
67 -470.1562546 0.02870004926 0
66 -471.0440533 0.2425425435 2
32 -512.0417532 0.7592780061 3
35 -509.9856457 0.145663433 3
29 -515.2349257 0.4206846195 2
24 -525.0604504 0.08249141287 0
62 -475.250043 0.1082004904 0
75 -464.7352337 0.8611186399 1
95 -447.6152283 0.1350896278 3
38 -507.4050519 0.8024692626 3
67 -471.3371211 0.7398426114 2
58 -480.5590285 0.07722723095 0
38 -506.2588903 0.5881769086 0
36 -507.3758478 0.1396691771 3
94 -448.7365627 0.7113405755 0
88 -452.4855046 0.1895535355 1
25 -521.1602007 0.4157169392 3
93 -443.4430818 0.1224322316 3
93 -448.522715 0.2861851331 0
36 -507.8002303 0.1481504864 3
27 -519.3680729 0.5637417932 0
94 -448.598045 0.402527362 3
21 -528.0023428 0.5017825817 1
27 -511.3415154 0.4503866404 2
89 -452.3525738 0.5274104533 2
89 -451.6684135 0.3544225724 0
59 -477.3290751 0.3437107416 3
82 -458.918647 0.3948849993 0
41 -496.7315328 0.3872517384 2
26 -517.7832406 0.6912215122 1
95 -447.7400239 0.2514559768 0
18 -536.7206953 0.1524283248 3
44 -497.4746126 0.5840039275 3
62 -476.2583583 0.3374269358 3
86 -455.1678788 0.0762309106 1
91 -450.8074551 0.8890377563 0
67 -471.4240933 0.7409616502 2
88 -454.0744306 0.6892486979 1
27 -517.1235574 0.9694371669 3
61 -476.6845941 0.9969312859 0
92 -450.3582019 0.4879068121 2
62 -475.8353738 0.5305561097 0
85 -455.857408 0.4467244332 1
38 -505.2734592 0.6414267397 0
